certainty,item_id,sku,name,category_id,aspect,mode,proposed_value,approved_value,reviewer_notes,allowed_values,title
90,256510047926,4SN-BEAUTYTOOLKIT-9PC-BUN,"ToolTreaux Beauty Tool Kit Nail Clipper Brush Eyelash Curler Pore Cleaner - 9pc",11872,"Set Includes",FREE_TEXT,"Nail Clipper, Brush, Eyelash Curler, Pore Cleaner",,,"Callus File | Callus Shaver | Cuticle Scissors | Foot Rasp | Nail Buffer | Nail Cleaning Brush | Nail Cutter | Nail File | Tweezers","ToolTreaux Beauty Tool Kit Nail Clipper Brush Eyelash Curler Pore Cleaner - 9pc"
90,256510047928,MCN-MBMPRK-STD-PARENT,"GEAR AID Tenacious Tape Mesh Patches for Tent and Bug Screen Repair, 3"" Rounds",36120,"Suitable For",FREE_TEXT,"Tent, Bug Screen",,,"Camping Tent | Hammock Tent | Roof-Top Tent | Shower Tent | Toilet Tent","GEAR AID Tenacious Tape Mesh Patches for Tent and Bug Screen Repair, 3"" Rounds"
90,256510047965,MCN-MEMNORABC-2OZ-CLR-2,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz",260134,For,FREE_TEXT,"Tents, Footwear, Sports Gear",,,"Appliance | Automotive | Bathroom | Carpet | Cook Top | Dinnerware | Dishwasher | Electronics | Fabric | Furniture/Upholstery | Glass | Hard Floor | Jewelry | Kitchen | Laminate | Leather | Metal | Mould/Mildew | Outdoor | Oven/Grill | Plastic | Sink/Drain | Stone | Tile/Grout | Toilet | Washing ...","GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz"
90,256510047992,MCN-ULCOMMICFIBTOW-PARENT-HPN,"Ultra-Compact Microfiber Towel - Various Colors",181398,Features,FREE_TEXT,"Quick Dry",,,"Absorbent | Compact | Disposable | Easy Packing | Lightweight | Quick-Drying | Reusable | Soft | Sun-Protective Fabric","GEAR AID Quick Dry Microfiber Towel for Travel, Camping and Sports, L, 30"" x 50"""
90,256510048070,MCN-MGARBDSB-1-BLCK,"GEAR AID Dual Snap Bar Buckle, 1""",36109,Closure,FREE_TEXT,"Snap Buckle",,,"Buckle | Button | Hook & Loop | Magnetic | Snap | Toggle | Zip","GEAR AID Dual Snap Bar Buckle, 1"", Black"
90,256510048102,SON-COBHEADLAMP-100LUM,"ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light",106984,"Lighting Technology",FREE_TEXT,"COB LED",,,"Fluorescent | Halogen | Incandescent | Krypton | LED | UV-Light | Xenon","ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light"
90,256525915552,UPD-INCRED-2-STATIONERY-9PC,"Disney Pixar Incredibles 2 9 pc Stationary Set",261068,Series,FREE_TEXT,Incredibles,,,"Animated Adventures | Armada | Beast Wars | Beware of the Creeper | Blackhawk | Brave and the Bold | Classics Illustrated | Deep Space Nine | Detours | Discovery | Discovery Short Treks | Enterprise | Fathom | Forces of Destiny | G.I. Joe | Galaxy of Adventures | Identity Crisis | Lady Death | Lo...","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
90,256525915604,SON-5INFOLDINGKNIFE-BLK,"ASR Outdoor Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Window Punch",48818,"Opening Mechanism",FREE_TEXT,"Thumb Assisted",,,"Assisted | Manual","Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Window Punch"
90,256525915632,SON-PAKAWOODKNIFE-3IN,"ASR Outdoor Paka Wood Pocket Knife Folding Blade 440 Stainless Steel Clip Point",7306,"Handle Material",FREE_TEXT,"Paka Wood",,,"Carbon Steel | Ceramic | Kydex | Leather | Metal | Nylon | Plastic | Rubber | Stainless Steel | Steel | Titanium | Wood","Paka Wood Pocket Knife Folding Blade 440 Stainless Steel Clip Point"
90,256525915637,CARABINER-JUMBO-GREEN,"ASR Outdoor 6.5 Inch Jumbo Aluminum Carabiner Hiking Cushion Grip - Green",13362,Type,FREE_TEXT,Carabiner,,,,"Jumbo Aluminum Utility Carabiner With Grip - Green 7 Inch"
90,256525915640,SON-5INFOLDINGKNIFE-SLV,"ASR Outdoor Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver",48818,"Opening Mechanism",FREE_TEXT,"Thumb Assisted",,,"Assisted | Manual","Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver"
90,256525915648,SON-UDRTASSPC-228PC-MTL,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting",260207,Application,FREE_TEXT,"Sanding, Polishing, Cutting",,,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting"
90,256525915653,LST-PICNICFOOD-XJ330Z-8,"Kidplokio Kids Pretend Play Food Set Fun Picnic Plastic Food Utensils Assorted, Multicolor, Ages 3+",158746,"Age Level",SELECTION_ONLY,"3-4 Years",,,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Kidplokio Kids Pretend Play Food Set Fun Picnic Plastic Food Utensils Assorted,"
90,256525915657,SON-TDFS-10PC-55L-SLVR,"Professional Quality Tapered Diamond File Assorted Grits 10 Piece Set",178974,Coarseness,FREE_TEXT,Assorted,,,"120 Grit | 1000 Grit | Rough | Coarse | Bastard | Middle | Second | Smooth | Dead Smooth","Professional Quality Tapered Diamond File Assorted Grits 10 Piece Set"
90,256525915660,SON-DHCSDBS-6PC,"6pc Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble",50382,"Suitable For",FREE_TEXT,"Tile, Glass, Marble",,,"Air Compressor | Air Drill | Angle Grinder | Buffing | Cement | Commercial | Drill | Drywall Compound | Grout | Grout Mixer | Lathe | Liquid | Mortar | Orbital Sander | Oscillating Tool | Paint | Plaster | Polishing | Residential | Rotary Tool | Thinset Mortar | Tile Adhesive | Work Bench","Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble - 6pc"
90,256525915668,SON-6IBSPSSS-6-SLVR,"Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip",28171,"Blade Material",FREE_TEXT,"Stainless Steel",,,"Aluminum | Metal Alloy | Plastic | Stainless Steel | Steel | Titanium","Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip"
90,256525915688,SON-AOMDBWSB-17X125-BLCK,"ASR Outdoor Black Drawstring Backpack Gym Bag Hiking Gear, 20 x 16 Inches",87122,Closure,FREE_TEXT,Drawstring,,,"Buckle | Button | Hook & Loop | Magnetic | Snap | Toggle | Zip","Black Drawstring Security Strings Bag with Stopper"
90,256525915696,SON-UTPSCRASIWB-LG-TN,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box",260207,Application,FREE_TEXT,"Polish, Sand, Cut",,,"Cutting | Grinding | Grinding/Sanding | Grinding and Cutting | Mixing","100pc Polish Sand Cut Rotary Accessory Set in Wooden Box"
90,256525915704,SON-ABSAS-15PC-A-BLCK,"ToolTreaux Artist Paint Brushes Natural Hair Bristles Wooden Grip Assorted 15pc",57209,"Bristle Material",FREE_TEXT,"Natural Hair",,,"Aluminum | Badger | Black Sable | Camel | Goat | Hog | Horse | Kolinsky Sable | Mongoose | Nylon | Ox | Plastic | Polecat | Red Sable | Sable | Sponge | Squirrel | Synthetic | Weasel | Wolf","Artist Painting Brushes Set Assorted Sizes 15pc"
90,256525915704,SON-ABSAS-15PC-A-BLCK,"ToolTreaux Artist Paint Brushes Natural Hair Bristles Wooden Grip Assorted 15pc",57209,"Handle Type",FREE_TEXT,Wooden,,,"Short | Long | Extra Long | Mottler | Travel","Artist Painting Brushes Set Assorted Sizes 15pc"
90,256525915707,MCN-GATTMRPBAC-6PC-BLK,"GEAR AID Tenacious Tape Mini Patches to Repair Jackets, Tents and Rain Gear, Black, 1.5""x2.5""",177895,"Number of Items in Set",FREE_TEXT,6,,,"1 | 2 | 3 | 4 | 5 | 6 | 37 | 49 | 61 | 88","Tenacious Tape Fabric Repair Mini Patches Outdoor Hiking - Black"
90,256525915723,SON-35ISTSSSTS-35-SLVR,"Stainless Steel Tailors Stork Craft Scissors Straight Sharp Tip, 3.5 inch",28171,"Blade Material",FREE_TEXT,"Stainless Steel",,,"Aluminum | Metal Alloy | Plastic | Stainless Steel | Steel | Titanium","Tailors Stork Craft Scissors Straight Sharp Tip - 3.5 inch"
90,256525915731,SON-DIAMONDHOLESAW-80GRT,"10pc Diamond Coated Hole Saw Set for Glass and Stone, 80 Grit",122838,"Blade Material",FREE_TEXT,"Diamond Coated",,,"Bi-Metal | Carbide | Carbon | Carbon Steel | Diamond | Steel","SE DH09HS Diamond Hole Saw Set (10 Pc.)"
90,256525915731,SON-DIAMONDHOLESAW-80GRT,"10pc Diamond Coated Hole Saw Set for Glass and Stone, 80 Grit",122838,"Material Cut",FREE_TEXT,"Glass, Stone",,,"Cement | Concrete | Masonry/Block | Multi-Purpose","SE DH09HS Diamond Hole Saw Set (10 Pc.)"
90,256525915735,NPT-ASTKUNAI-6PC,"ASR Outdoor 6 Piece 6.5 Inch Ninja Kunai Set Assorted Colors With Sheath Set",73522,"Blade Length",FREE_TEXT,"6.5 Inch",,,"Less than 2in. | 2 - 3in. | 3 - 3.49in. | 3.5 - 4in. | 4.1 - 5in. | Over 5in.","ASR Outdoor 6 Piece 6.5 Inch Ninja Kunai Set Assorted Colors With Sheath Set"
90,256525915737,SON-HSSSBAM-2PC-SLVR,"2pc Mini High Speed Steel Saw Blade And Mandrel 1/4 Inch Arbor Size .8mm",122838,"Blade Material",FREE_TEXT,"High Speed Steel",,,"Bi-Metal | Carbide | Carbon | Carbon Steel | Diamond | Steel","2pc Mini High Speed Steel Saw Blade And Mandrel 1/4 Inch Arbor Size .8mm"
90,256525915740,SON-3IN1CAMP-UTENSIL-2PK,"ASR Outdoor (2-Pack) Camping Utensil Set Army Military MRE Chow Set",87133,"Set Includes",FREE_TEXT,"Knife, Fork, Spoon",,,,"ASR Outdoor (2-Pack) Camping Utensil Set Army Military MRE Chow Set"
90,256525915760,XGI-URBANPLAYMAT-POLICE-KP-IH,"Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue, Boys Ages 3+",19100,"Age Level",SELECTION_ONLY,"3-4 Years",,,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7 | 8-11 Years | 12-16 Years | 17 Years & Up","Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue,"
90,256525915760,XGI-URBANPLAYMAT-POLICE-KP-IH,"Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue, Boys Ages 3+",19100,Theme,FREE_TEXT,"Police, Urban City",,,"Animals | Architecture | Art | Cars & Vehicles | Comics & Mangas | Escape | Fairytales | Fantasy | Finance | Flowers & Plants | Horror & Monster | Landscapes | Maps | Movie & TV | Mythology | Space | Sports | Strategy | War","Kidplokio 8pc Urban City Police Friction Powered Toy Cars with Play Mat, Blue,"
90,256525915779,4SN-BLACKKNIFESET-4PC,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",177005,"Number of Items in Set",FREE_TEXT,4,,,"1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | Eight-Piece | Five-Piece | Four-Piece | Nine-Piece | Seven-Piece | Six-Piece | Three-Piece | Two-Piece","Universal Home 4-piece Black Kitchen Knife Set"
90,256525915800,NPT-8INPOCKETKNIFE-EAG,"ASR Outdoor Back Lock Folding American Eagle Pocket Knife Collectible Gift, 8 inch",7306,"Overall Length",FREE_TEXT,"8 Inch",,,,"ASR Outdoor 8"" Eagle Head Pocket Knife"
90,256525915802,SON-JEWELERSSAWBLADES04-144PK,"ToolTreaux 144pc Jewelry Saw Blades Set 0/3 Size 5.25"" 50 TPI Steel",122838,"Teeth per Inch",FREE_TEXT,50,,,"4 | 3 | 6 | 10 | 14 | 18 | 20","Premium Jewelers Saw Blades 0/4 Size - 144pc Set"
90,256525915827,SON-EXTEND-FLYSWATTER-ASSRT,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",181042,"Pest Type",FREE_TEXT,"Flies, Insects",,,"Cockroach | Fly | Mosquito | Wasp","Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
90,256525915851,SON-EXTEND-FLYSWATTER-RED,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",181042,"Pest Type",FREE_TEXT,"Flies, Insects",,,"Cockroach | Fly | Mosquito | Wasp","Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red"
90,256525915860,SON-BLACKSTRETCHBALLS-100PK-8IN,"Universal Tool 100 Pack Black Stretch Cord with Black Ball 8 Inch Length",85917,"End Type",FREE_TEXT,Ball,,,"Ball | Carabiner | D-Ring | Endless Loop | E-Track | Flat Hook | Hook | Hookless | J-Hook | Loop | S-Hook | Snap Hook | U-Hook","Black Stretch Cord with Black Ball 8 Inch Length - 100 Pack"
90,256525915861,LST-KPKO-DANCEDINO-JQ2210-GRN,"Kidplokio RC Remote Control Dinosaur T Rex Toys for Boys, LED Lights Sounds, Green, Ages 3+",84912,"Age Level",SELECTION_ONLY,"3-4 Years",,,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7 | 8-11 Years | 12-16 Years | 17 Years & Up","Kidplokio RC Remote Control Dinosaur T Rex Toys for Boys, LED Lights Sounds,"
90,256525915861,LST-KPKO-DANCEDINO-JQ2210-GRN,"Kidplokio RC Remote Control Dinosaur T Rex Toys for Boys, LED Lights Sounds, Green, Ages 3+",84912,"Age Range",FREE_TEXT,"3 Years & Up",,,"0-2 years | 3-4 years | 5-6 years | 7-8 years | 9-11 years | 12+ years","Kidplokio RC Remote Control Dinosaur T Rex Toys for Boys, LED Lights Sounds,"
90,256525915861,LST-KPKO-DANCEDINO-JQ2210-GRN,"Kidplokio RC Remote Control Dinosaur T Rex Toys for Boys, LED Lights Sounds, Green, Ages 3+",84912,"Toy Type",FREE_TEXT,"Remote Control",,,"Airplane | Animal | Boat | Buggy | Car | Helicopter | Industrial Vehicle | Military Vehicle | Motorcycle | Robot | Shark | Spider | Stuntcar | Submarine | Tractor | Truck","Kidplokio RC Remote Control Dinosaur T Rex Toys for Boys, LED Lights Sounds,"
90,256525915867,NPT-OPENRESCUEKNIFE-SILVER,"ASR Outdoor 8.25 Inch Rescue Knife with Belt Clip Seat Belt Cutter",48818,Tools,FREE_TEXT,"Seat Belt Cutter, Belt Clip",,,"Bottle Opener | Corkscrew | Fish Scaler | Fork | Magnifying Glass | Marlinspike | Nail File | Punch | Saw | Scissors | Screw Driver | Spoon | Toothpick | Tweezers | Wrench","ASR Outdoor 8.25 Inch Rescue Knife with Belt Clip Seat Belt Cutter"
90,256525915874,UPD-MICKEY-JUMP-ROPE,"Disney Mickey Mouse Roadster Racers Jump Rope Kids Exercise Toy",62134,Sport/Activity,FREE_TEXT,"Jump Rope, Exercise",,,"Gym & Training | Running & Jogging | Weight Lifting | Yoga","Disney Kids Jump Rope - Mickey Mouse Roadsters"
90,256525915897,SON-RSSWMB-16PC-65X5X5E-2,"16pc Ratchet Screwdriver Grip Handle Set with Magnetized Bits Power Hand Tools",42255,"Drive Type",FREE_TEXT,Ratchet,,,"12-Point | 12-Spline Flange | Bristol | Cabinet | Clutch | Combination | Cross | Double Hex | Double Square | Five Point | Flat/Slotted | French Recess | Hex | Japanese Industrial Standard | Line Head | Mixed Set | Mortorq | One-Way | Pentalobe | Phillips | Polydrive | Pozidriv/Supadriv | Quadrex...","16pc Ratchet Screwdriver Grip Handle Set with Magnetized Bits"
90,256525915902,SON-SSMFUPKWCP-2PC,"ASR Outdoor Stainless Steel Multi-tool Utility EDC Pocket Knife with Carry Pouch",75236,"Blade Material",FREE_TEXT,"Stainless Steel",,,"Aluminum | Carbon Steel | Damascus Steel | Forged Steel | Stainless Steel","Multi Function Stainless Steel Utility Pocket Knife w/ Carrying Pouch"
90,256525915904,SON-FLEXIDUSTER-GRN,"Extendable Flexible Feather Duster For Home And Office Cleaning - Green",29509,Features,FREE_TEXT,"Extendable, Flexible",,,"Animal Cruelty-Free | Biodegradable | Disposable | Easy Grip | Eco Friendly | Heat Resistant | Heavy Duty Cleaning | Hypoallergenic | Lightweight | Lint Free | Multifunctional | Natural/Organic | Non-Toxic | Reusable | Scratch Proof | Scrubbing | Streak Free | Surgical","Extendable Flexible Feather Duster For Home And Office Cleaning - Green"
90,256525915904,SON-FLEXIDUSTER-GRN,"Extendable Flexible Feather Duster For Home And Office Cleaning - Green",29509,For,FREE_TEXT,"Home and Office",,,"Appliance | Automotive | Bathroom | Carpet | Cook Top | Dinnerware | Dishwasher | Electronics | Fabric | Furniture/Upholstery | Glass | Hard Floor | Jewelry | Kitchen | Laminate | Leather | Metal | Mould/Mildew | Outdoor | Oven/Grill | Plastic | Sink/Drain | Stone | Tile/Grout | Toilet | Washing ...","Extendable Flexible Feather Duster For Home And Office Cleaning - Green"
90,256525915907,UNV-URCHCTFTW6EB-BUN-4PK-8,"Unisex Razor Comb Home Hair Cut Thinning Feathering Trimming 6 Extra Blades 4pk",101915,"Suitable For",FREE_TEXT,"Thinning, Feathering, Trimming",,,"Beard | Hair | Mustache","Unisex Razor Comb Home Hair Cut Thinning Feathering Trimming 6 Extra Blades 4pk"
90,256525915928,SON-STONEHAMMER-10IN-HPNR,"SE 8372SH Stone Hammer, 10""",20763,Model,FREE_TEXT,8372SH,,,,"SE 8372SH Stone Hammer, 10"""
90,256526374832,CARABINER-JUMBO-BLACK,"ASR Outdoor 6.5 Inch Jumbo Aluminum Carabiner Hiking Cushion Grip - Black",13362,Type,FREE_TEXT,Carabiner,,,,"Jumbo Aluminum Utility Carabiner with Grip - Black 7 Inch"
90,256529646593,MCN-BURIDIVEKNIFE-PARENT,"Tactical Buri Multipurpose Utility Dive Knife 8 Inch (2 Colors)",75235,Features,FREE_TEXT,"Sheath Included, Drop Point",,,"Corrosion Resistant | Ergonomic Handle | Lanyard Included | Lightweight | Non-Slip Grip | Sheath Included","GEAR AID Buri Drop Point Knife with Sheath, 3"" Blade, Orange/Black"
90,257018082936,SON-AORUBZ500FR-11-BLCK,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook",181040,Features,FREE_TEXT,"UV Light, 360 Degree, Plug-in, Metal Hook",,,"Child Safe | Double Sided | Easy Clean | Multi Functional | Odorless | Pet Safe | Quiet | Rechargeable","ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook"
95,256446183412,MCN-MGARWRLGAC-4O,"Gear Aid ReviveX Water Proofing Conditioning Gel for Leather Outdoor Footwear",259189,"Container Size",FREE_TEXT,"4 fl oz",,,"1 Quart | 3.2 oz | 11 oz | 1 gal | 5 gal | 10 gal | 1 - 5 gal | 2 gal | 3 gal | 4 gal | 6 - 10 gal | 6 gal | 7 gal | 8 gal | 9 gal | Less Than 1 gal | More Than 10 gal","GEAR AID Revivex Leather Water Repellent for Shoes and Boots, 4 fl oz"
95,256476123885,MCN-GADWNCLN10OZ-10OZ-HVAR,"Gear Aid ReviveX Down Cleaner",259621,Capacity,FREE_TEXT,"10 fl oz",,,"105 Washes | Less Than 1 gal | 10 fl oz | 20 fl oz | 30 fl oz | 40 fl oz | 50 fl oz | 60 fl oz | 70 fl oz | 80 fl oz | 90 fl oz | 100 fl oz | 10-20 Loads | 1 gal | 21-30 Loads | 1.5 gal | 31-40 Loads | 2 gal | 41-50 Loads | 2.5 gal | 51-60 Loads | 3 gal | 61-70 Loads | 3.5 gal | 71-80 Loads | 4 g...","GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 10 fl oz"
95,256476123885,MCN-GADWNCLN10OZ-10OZ-HVAR,"Gear Aid ReviveX Down Cleaner",259621,Volume,FREE_TEXT,"10 fl oz",,,,"GEAR AID Revivex Down Cleaner and Wash for Jackets and Sleeping Bags, 10 fl oz"
95,256476123930,SON-UTPEBS-3PC-123814I-GRY,"Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set",50382,"Package Quantity",FREE_TEXT,3,,,"1 | 10 | 11 | 12 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","Universal Tool Professional Power Extension Socket Bits for Drills 3pc Set"
95,256508244319,SON-TS2ISSCS-6PC,"ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc",20761,"Jaw Size",FREE_TEXT,"2 Inch",,,"0.7 in | 1 in | 1.5 in | 2 in | 2.25 in | 2.5 in | 3 in | 3.5 in | 4 in | 4.5 in | 5 in | 6 in | 7 in | 8 in | 9 in | 9.8 in | 10 in | 10-1/2 in | 1-13/16 in | 2-1/2 in | 2-3/4 in | 2-7/8 in | 3/4 in | 3-1/2in | 3-5/8 in | 4-1/2 in | 5/16 in | 5-1/2 in | 6-1/2 in | 6-1/4 in | 6-7/32 in | 7/8 in","ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc"
95,256508244347,SDT-HEAVYDUTYSTEADFASTBATTERIES,"Heavy Duty AA Steadfast Batteries - 12 Pack",50602,"Battery Size",FREE_TEXT,AA,,,"A27 | CR1025 | CR1130 | CR1216 | CR1220 | CR1225 | CR1612 | CR1616 | CR1620 | CR1632 | CR2012 | CR2016 | CR2020 | CR2025 | CR2032 | CR2320 | CR2325 | CR2330 | CR2412 | CR2430 | CR2450 | CR2477 | CR3032 | CTL1616 | L1121 | L1131 | L1142 | L521 | L621 | L626 | L721 | L726 | L736 | L754 | L921 | L92...","Heavy Duty AA Steadfast Batteries - 12 Pack"
95,256508244371,SON-13IPOCSCHS-3PC-13-SLVR-6PK,"6 Pack Portable Outdoor Camping Survival Wire Hand Saw With Two 35 cm Blades",75237,"Blade Length",FREE_TEXT,"35 cm",,,,"6 Pack Portable Outdoor Camping Survival Wire Hand Saw With Two 35 cm Blades"
95,256508244394,SON-35STORK-SCISSORS-IR-TT,"ToolTreaux Straight Blade Stainless Steel Stork Embroidery Scissors - 3.5 Inch",183191,"Blade Size",FREE_TEXT,"3.5 Inch",,,"1"" or Less | 2"" | 3"" | 4"" | 5"" | 6"" | 7"" or More","ToolTreaux Straight Blade Stainless Steel Stork Embroidery Scissors - 3.5 Inch"
95,256508244456,SON-425SHTTNSB-425,"Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches",28171,"Blade Size",FREE_TEXT,"4.25 Inch",,,"4"" or Less | 5"" | 6"" | 7"" | 8"" | 9"" | 10"" or More","Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches"
95,256508244468,SON-SGSURSB-10PC-11-MTL,"10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11",104229,"Blade Number",FREE_TEXT,11,,,"6 | 9 | 10 | 10A | 10R | 11 | 11P | E/11 | 12 | 12D | 13 | 14 | 15 | 15A | 15C | 15T | D/15 | 16 | 18 | 19 | 20 | 21 | 22 | 22A | 23 | B/23 | 24 | 25 | 25A | 26 | 27","10pc Sterile Surgical Grade Replacement Scalpel Blades Universal Fit - Size 11"
95,256508244478,SON-DAMAGEDSCREWEXTRACTOR-4PC,"Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes",50382,"Package Quantity",FREE_TEXT,4,,,"1 | 10 | 11 | 12 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","Universal Tool Damaged Screw Extractor Set - 4 Pieces Assorted Sizes"
95,256508244509,SON-DBSRT-12PC-SML-SLVR-IR-TT,"ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit",260207,"Package Quantity",FREE_TEXT,12,,,"1 | 10 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 12pc 150 Grit"
95,256508701474,ASR-SO4BGMN-BUN-2PC-2PK-LG-BLCK,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",20725,"Number in Pack",FREE_TEXT,4,,,"2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20","Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean"
95,256508701474,ASR-SO4BGMN-BUN-2PC-2PK-LG-BLCK,"Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean",20725,"Number of Items in Set",FREE_TEXT,4,,,"Two-Piece | Three-Piece | Four-Piece | Five-Piece | Six-Piece | Seven-Piece | Eight-Piece | Nine-Piece | Ten-Piece | Eleven-Piece | Twelve-Piece | More Than Twelve-Pieces","Set of 4 Non-Stick BBQ Grill Mats Reusable Easy to Clean"
95,256509144716,KOL-FRUITVEGGIEPEELER-PARENT,"Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)",20641,Features,FREE_TEXT,"Dishwasher Safe",,,"Adjustable | Adjustable Thickness | Attachment Included | Automatic | Bowl Included | Cleaning Tool | Dishwasher Safe | Easy Clean | Electric | Light Weight | Manual | Multi Functional | Non-Stick | Reusable | Soft Grip | With Blade Cover | With Grater | With Handles | With Slicer","Universal Handy Helpers Fruit and Vegetable Peeler Dishwasher Safe (2 Colors)"
95,256510041696,NPT-ASRO-9IN1SURVIVALKNIFE-BLK,"ASR Outdoor 9 in 1 Multitool Folding Pocket Knife with G10 Handle, Black",75236,"Number of Tools",FREE_TEXT,9,,,"3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | More Than 15","ASR Outdoor 9 in 1 Multitool Folding Pocket Knife with G10 Handle, Black"
95,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",112581,Lumens,FREE_TEXT,120,,,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
95,256510047624,SON-POLISHINGWHEEL-2IN,"Universal Tool Cloth Polishing Buff Wheel 2 Inch Diameter Soft Muslin",42266,"Disc Diameter",FREE_TEXT,"2 Inch",,,"2 in | 2 1/2 in | 3 in | 4 in | 5 in | 6 in | 7 in | 8 in | 9 in | 10 in | 9.8 in | 125mm","Universal Tool Cloth Polishing Buff Wheel 2 Inch Diameter Soft Muslin"
95,256510047693,SON-LEDWORKLIGHT-LARGE-BLACKORANGE,"750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black",183393,Lumens,FREE_TEXT,750,,,"8 lm | 10 lm | 15 lm | 16 lm | 36 lm | 40 lm | 50 lm | 70 lm | 80 lm | 100 lm | 110 lm | 120 lm | 130 lm | 140 lm | 150 lm | 160 lm | 170 lm | 180 lm | 190 lm | 200 lm | 240 lm | 250 lm | 300 lm | 320 lm | 350 lm | 360 lm | 400 lm | 500 lm | 600 lm | 650 lm | 700 lm | 750 lm | 800 lm | 900 lm | 9...","Durable Portable Work Light Indoor Outdoor Multi Use Black 750 Lumen"
95,256510047925,SON-155BSSMRWZSS-155E-BLCK,"15.5"" Black Stainless Steel Machete, Recurved Blade with Zigzag Serrated Spine",73522,"Blade Color",FREE_TEXT,Black,,,"Beige | Black | Blue | Brown | Gold | Gray | Green | Ivory | Multi-Color | Orange | Pink | Purple | Red | Silver | White | Yellow","Recurved Blade Machete with Zigzag Serrated Spine and Paracord Handle 15"""
95,256510047954,SON-CINEMA-LIGHTBOX-20BX,"Universal Hanging Cinema String Light Boxes With 90 Characters - 20 Light Boxes",183394,"Number of Lights",FREE_TEXT,20,,,"1 | 1-3 | 2 | 4 | 4-6 | 6 | 7-12 | 8 | 10 | 12 | More Than 12","Hanging Cinema String Light Boxes - 90 Characters, 20 Boxes"
