item_id,category_id,aspect,importance,mode,cardinality,allowed_values,values_sample,title
127737051015,28009,Character,recommended,FREE_TEXT,MULTI,382,"Adèle Blanc-Sec | Agrippine | Akira Fudo | Aladdin | Alien Baltan | Anakin Skywalker","Productive Fitness Poster Series Upper Body Stretching Exercises Non-Laminated"
236345056414,28009,Character,recommended,FREE_TEXT,MULTI,382,"Adèle Blanc-Sec | Agrippine | Akira Fudo | Aladdin | Alien Baltan | Anakin Skywalker","Dumbbell Exercises Laminated Fitness Poster 4 Pack"
236345069175,28009,Character,recommended,FREE_TEXT,MULTI,382,"Adèle Blanc-Sec | Agrippine | Akira Fudo | Aladdin | Alien Baltan | Anakin Skywalker","Productive Fitness Muscle Diagrams Poster Series Male and Female for Use At Home"
236345160660,28009,Character,recommended,FREE_TEXT,MULTI,382,"Adèle Blanc-Sec | Agrippine | Akira Fudo | Aladdin | Alien Baltan | Anakin Skywalker","Productive Fitness Resistance Tubing Workout Training Poster Series Home Use"
364839375985,28009,Character,recommended,FREE_TEXT,MULTI,382,"Adèle Blanc-Sec | Agrippine | Akira Fudo | Aladdin | Alien Baltan | Anakin Skywalker","Productive Fitness Fighthrough Series Work Out Poster Laminated (6 Styles)"
236344962462,261186,"Publication Year",recommended,SELECTION_ONLY,SINGLE,368,"Unknown | 2026 | 2025 | 2024 | 2023 | 2022","ASR Outdoor Comprehensive Wilderness Travel Medicine Emergency Guide"
236345056400,261186,"Publication Year",recommended,SELECTION_ONLY,SINGLE,368,"Unknown | 2026 | 2025 | 2024 | 2023 | 2022","Kidplokio Bible Coloring Book for Kids Activity Book with Puzzles 96 Pages - 2pk"
235456017127,1105,"Publication Year",recommended,SELECTION_ONLY,SINGLE,367,"2026 | 2025 | 2024 | 2023 | 2022 | 2021","Productive Fitness Exercise Equipment Training Reference Guide Handbooks"
127389838914,177006,Character,recommended,FREE_TEXT,MULTI,358,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft","Beille 23oz Silver Glass BPA Free Water Bottle with Bamboo Lid"
127410844912,20696,Character,recommended,FREE_TEXT,MULTI,358,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft","Beille 10.82oz Whiskey Glasses Old Fashioned Glass Barware (Many Pack Sizes)"
127417945230,20696,Character,recommended,FREE_TEXT,MULTI,358,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft","Beille 8.5oz Classic Coupe Glasses Dishwasher Safe Glassware (3 Pack Sizes)"
236344962453,20696,Character,recommended,FREE_TEXT,MULTI,358,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft","Beille 11oz Water Glasses Clear Tumbler Set Kitchen Essentials Glassware, 4pk"
236345031444,260384,Character,recommended,FREE_TEXT,MULTI,358,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft","Beille Set of 6 Clear Classic Goblet Water Glasses Home Decor Glassware, 7.43oz"
236345056396,20695,Character,recommended,FREE_TEXT,MULTI,358,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft","ASR Outdoor 11.75oz Stainless Steel and Enamel Coffee Mug Camping Essentials, Cl"
365879832351,20696,Character,recommended,FREE_TEXT,MULTI,358,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft","Beille 4pc Stemless Wine Glasses Kitchen Decor Entertaining Essentials, 21oz"
365906269227,20696,Character,recommended,FREE_TEXT,MULTI,358,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft","Beille 9oz Stemless Glass Champagne Flutes Glassware Made in USA (3 Pack Sizes)"
365920250803,20695,Character,recommended,FREE_TEXT,MULTI,358,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft","Beille 17oz Stoneware Terracotta Coffee Mug Farmhouse Decor Kitchen (4 Colors)"
127488196314,261068,"TV Show",recommended,FREE_TEXT,SINGLE,356,"101 Dalmatians | A Certain Scientific Railgun S | Adventure Time | Aladdin | Alf | Alias","Kidplokio Galaxy Space Sword Interactive Toy Real Lights and Sounds (2 Colors)"
236344962456,261068,"TV Show",recommended,FREE_TEXT,SINGLE,356,"101 Dalmatians | A Certain Scientific Railgun S | Adventure Time | Aladdin | Alf | Alias","Star Wars Baby Yoda 2 Pack Non Woven Tote Bag Kids Travel Bag Ages 3 and Up"
236460252577,261068,"TV Show",recommended,FREE_TEXT,SINGLE,356,"101 Dalmatians | A Certain Scientific Railgun S | Adventure Time | Aladdin | Alf | Alias","Kidplokio 2pc Space Gift Bundle Toy Sword and Superhero Cinch Bag  (2 Colors)"
365879996393,261068,"TV Show",recommended,FREE_TEXT,SINGLE,356,"101 Dalmatians | A Certain Scientific Railgun S | Adventure Time | Aladdin | Alf | Alias","Star Wars Bump N Go D-O with Authentic Voice Kids Plush Toy Action Figure Doll"
366005344632,261068,"TV Show",recommended,FREE_TEXT,SINGLE,356,"101 Dalmatians | A Certain Scientific Railgun S | Adventure Time | Aladdin | Alf | Alias","Kidplokio 3pc Space Toy Bundle Sword Blaster and Superhero Cinch Bag (2 Colors)"
127389838936,177661,Volume,recommended,FREE_TEXT,SINGLE,350,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Dove Hair Care Shampoo Anti Frizz Formula with Coconut Oil Argan Oil Almond Oil"
236345056413,177661,Volume,recommended,FREE_TEXT,SINGLE,350,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Dove Detox Purifying Micellar Hair Care Formula Shampoo 350mL Bottle"
365879908017,177661,Volume,recommended,FREE_TEXT,SINGLE,350,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Dove Hair Care Anti Knot Hydration Formula Shampoo 350mL 12 Ounce Bottle"
365879935305,177661,Volume,recommended,FREE_TEXT,SINGLE,350,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Dove Hair Care Complete Reconstruction Anti Breakage Hair Repair Formula Shampoo"
364721606929,134728,Character,recommended,FREE_TEXT,MULTI,337,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft","Beille 10 Piece Kitchen Measuring Cups Spoons Cooking Baking Set Wheat Straw"
127389857840,261610,"Year Manufactured",recommended,SELECTION_ONLY,SINGLE,328,"2026 | 2025 | 2024 | 2023 | 2022 | 2021","Universal Antique Grandfather Clock Winding Brass Key 5 Way (Even)"
127389878181,181408,Theme,recommended,FREE_TEXT,MULTI,311,"1930s | 1960s | Adventure | Advertising | African | Anchor","ASR Outdoor Pop Top Sports Water Bottle 33oz Fitness Daily Hydration"
236345069160,181408,Theme,recommended,FREE_TEXT,MULTI,311,"1930s | 1960s | Adventure | Advertising | African | Anchor","ASR Outdoor Emergency Survival 5 Liter Water Flask Compact Portable"
365879935290,181408,Theme,recommended,FREE_TEXT,MULTI,311,"1930s | 1960s | Adventure | Advertising | African | Anchor","ASR Outdoor Chrome Finish Leak Proof 23oz Glass Water Bottle with Bamboo Lid"
126370118291,28009,Franchise,recommended,FREE_TEXT,MULTI,289,"Adventure Time | Akira | Alias | Alien | American Gods | Angry Birds","Productive Fitness Home Gym Work Out Poster - Laminated (Many Exercises)"
126450542804,28009,Franchise,recommended,FREE_TEXT,MULTI,289,"Adventure Time | Akira | Alias | Alien | American Gods | Angry Birds","Productive Fitness Poster Series - Yoga Exercises | Laminated or Non-Laminated"
126481444436,28009,Franchise,recommended,FREE_TEXT,MULTI,289,"Adventure Time | Akira | Alias | Alien | American Gods | Angry Birds","Productive Fitness Poster Series Lower Body Stretching Exercises Non-Laminated"
127389838912,28009,Franchise,recommended,FREE_TEXT,MULTI,289,"Adventure Time | Akira | Alias | Alien | American Gods | Angry Birds","Productive Fitness Poster Series - Dumbbell Exercises (Upper & Core) Home Use"
127389932528,28009,Franchise,recommended,FREE_TEXT,MULTI,289,"Adventure Time | Akira | Alias | Alien | American Gods | Angry Birds","Productive Fitness Poster Series (Medicine Ball) Basic Exercises for At Home Use"
236345056414,28009,Franchise,recommended,FREE_TEXT,MULTI,289,"Adventure Time | Akira | Alias | Alien | American Gods | Angry Birds","Dumbbell Exercises Laminated Fitness Poster 4 Pack"
236345069175,28009,Franchise,recommended,FREE_TEXT,MULTI,289,"Adventure Time | Akira | Alias | Alien | American Gods | Angry Birds","Productive Fitness Muscle Diagrams Poster Series Male and Female for Use At Home"
236345160660,28009,Franchise,recommended,FREE_TEXT,MULTI,289,"Adventure Time | Akira | Alias | Alien | American Gods | Angry Birds","Productive Fitness Resistance Tubing Workout Training Poster Series Home Use"
364839375985,28009,Franchise,recommended,FREE_TEXT,MULTI,289,"Adventure Time | Akira | Alias | Alien | American Gods | Angry Birds","Productive Fitness Fighthrough Series Work Out Poster Laminated (6 Styles)"
236345069150,262378,Pattern,recommended,FREE_TEXT,SINGLE,276,"Albany | Amalfi Classic | Amanda | America | American Beauty | American Brilliant","Beille Ceramic Stoneware Modern Dipped Coffee Cups 3pc Set, Assorted Colors"
365879950568,40587,Theme,recommended,FREE_TEXT,MULTI,275,"1950s | 1980s | Anatomy | Angels & Cherubs | Animals | Anime","Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL"
236345137222,67670,Character,recommended,FREE_TEXT,MULTI,273,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","Nannini Italy Quick 7.9 Lightweight Reading Glasses (Many Strengths and Colors)"
125770812748,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","HEROCLIP Carabiner Clip Hook Mini for Camping, Organization (Black & Blue)"
126112000074,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","7 Inch Jumbo Aluminum Carabiner Hiking Cushion Grip (6 Colors)"
126448866212,36870,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Vaseline Lip Therapy Cocoa Butter | Lip Balm with Petroleum Jelly"
126448866471,36870,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Vaseline Lip Therapy Cocoa Butter Lip Balm Pure Petroleum Jelly Stick .16oz"
126450542804,28009,Subject,recommended,FREE_TEXT,MULTI,271,"Actors | Adventure Time | Africa | Aircraft | Air Jordan | Alice in Wonderland","Productive Fitness Poster Series - Yoga Exercises | Laminated or Non-Laminated"
126459398545,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","Jumbo 6.5"" XL Carabiner Key Chain With Hand Grip (Many Colors)"
126481444436,28009,Subject,recommended,FREE_TEXT,MULTI,271,"Actors | Adventure Time | Africa | Aircraft | Air Jordan | Alice in Wonderland","Productive Fitness Poster Series Lower Body Stretching Exercises Non-Laminated"
127389768445,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","Jumbo 6.5 inch XL Carabiner Key Chain  - Blue"
127389838912,28009,Subject,recommended,FREE_TEXT,MULTI,271,"Actors | Adventure Time | Africa | Aircraft | Air Jordan | Alice in Wonderland","Productive Fitness Poster Series - Dumbbell Exercises (Upper & Core) Home Use"
127389857833,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","Jumbo 6.5"" XL Carabiner Key Chain  - Purple"
127389857866,21205,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Vaseline 2.53oz Cocoa Glow Body Cream Moisturizizing Lotion (Many Pack Sizes)"
127389878179,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","Jumbo 6.5 inch XL Carabiner Key Chain  Outdoor Rec - Red"
127389878200,31802,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Disney Incredibles Family Superhero Collectible Lip Gloss Tin Set of 3"
127389932528,28009,Subject,recommended,FREE_TEXT,MULTI,271,"Actors | Adventure Time | Africa | Aircraft | Air Jordan | Alice in Wonderland","Productive Fitness Poster Series (Medicine Ball) Basic Exercises for At Home Use"
127389932578,36870,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Hello Kitty 4pc Plant Based Lip Balm Gift Set with Tin Girls Makeup Age 3 and Up"
235459823131,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","HEROCLIP Carabiner Clip Hook Large for Camping, Backpack, Organization (Blue)"
235505374455,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","HEROCLIP Carabiner Clip and Hook Small for Purse, Stroller (Black and Red)"
236345056414,28009,Subject,recommended,FREE_TEXT,MULTI,271,"Actors | Adventure Time | Africa | Aircraft | Air Jordan | Alice in Wonderland","Dumbbell Exercises Laminated Fitness Poster 4 Pack"
236345056421,36870,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","5 Pack Vaseline Lip Therapy Original Lip Balm Petroleum Jelly Moisturizing .16oz"
236345056424,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","Zak Tool 1pc Tactical Connector Clip for ZT55 Duty Belt Clips (PN# ZT55-C)"
236345056427,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","HEROCLIP Large Black Carabiner Clip Hook for Camping, Backpack (2 Pack Sizes)"
236345069175,28009,Subject,recommended,FREE_TEXT,MULTI,271,"Actors | Adventure Time | Africa | Aircraft | Air Jordan | Alice in Wonderland","Productive Fitness Muscle Diagrams Poster Series Male and Female for Use At Home"
236345137159,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","Jumbo 6.5 Inch XL Carabiner Key Chain  - Black"
236345137188,36870,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Vaseline Lip Therapy Rosy Lips .16oz Pink Tinted Lip Balm Pure Petroleum Jelly"
236345160660,28009,Subject,recommended,FREE_TEXT,MULTI,271,"Actors | Adventure Time | Africa | Aircraft | Air Jordan | Alice in Wonderland","Productive Fitness Resistance Tubing Workout Training Poster Series Home Use"
236345160662,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","ASR Outdoor Brass Body Nickel Plated Pull Apart Key Ring Travel Accessory"
236475895875,11873,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Hello Kitty & Friends 4pc Nail Polish Glitter Set Girls with Travel Tin Ages 3+"
364839375985,28009,Subject,recommended,FREE_TEXT,MULTI,271,"Actors | Adventure Time | Africa | Aircraft | Air Jordan | Alice in Wonderland","Productive Fitness Fighthrough Series Work Out Poster Laminated (6 Styles)"
364857922960,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","6 Pack Aluminum Multi-Color Carabiner Keychain Spring Clip (Many Sizes, Colors)"
365879832356,11873,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Hello Kitty Friends 4pc Nail Polish Set for Girls with Travel Tin Ages 3 and Up"
365879832370,107956,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Hello Kitty Lip Gloss Compact Girls Make Up Gift Set Ages 3 and Up"
365879907928,21205,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz"
365879908007,21205,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","2pk Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz"
365879950532,21205,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","3pk Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz"
365879950586,52373,Character,recommended,FREE_TEXT,MULTI,271,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","HEROCLIP Large Gray Carabiner Clip and Hook for Camping, Backpack (2 Pack Sizes)"
365879996339,36870,Volume,recommended,FREE_TEXT,SINGLE,271,"0.1 fl oz | 0.2 fl oz | 0.3 fl oz | 0.4 fl oz | 0.5 fl oz | 0.6 fl oz","(2 Pack) Vaseline Lip Therapy Original Lips With Petroleum Jelly"
126412730192,169271,Character,recommended,FREE_TEXT,MULTI,270,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","ASR Federal 2 in 1 Leather ID Badge Holder Police Gear with Lanyard Neck Chain,"
363932435623,169271,Character,recommended,FREE_TEXT,MULTI,270,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","Belt Clip Badge Holder Stainless Steel Tactical Heavy Gauge Leather Made In USA"
365879908024,169271,Character,recommended,FREE_TEXT,MULTI,270,"Aladdin | Alice in Wonderland | Andrea | Angel | Aquaman | Arthur","ASR Federal Leather Police Bifold RFID Wallet Badge Holder with Removable ID"
127389838942,57920,Character,recommended,FREE_TEXT,MULTI,266,"Angel | Aquaman | Arthur | Articuno | Astro Boy | Atom","Disney Princess Purple Flower Hair Clip Accessory for Girls Dress Up"
236345069164,57920,Character,recommended,FREE_TEXT,MULTI,266,"Angel | Aquaman | Arthur | Articuno | Astro Boy | Atom","Disney Princess Purple Glitter Elastic Hair Band Headband Hair Bow for Girls"
127389857815,65976,"Product Line",recommended,FREE_TEXT,SINGLE,247,"32 Degrees Cool | 32 Degrees Heat | adidas adibreak | adidas adicross | adidas adipower | adidas Basketball","ASR Outdoor Nylon Camping Vest Gold Panning Adjustable Hunting Fishing Jacket"
126470733996,180924,"Country of Origin",recommended,SELECTION_ONLY,SINGLE,244,"Afghanistan | Albania | Algeria | Andorra | Angola | Anguilla","Dove Deep Moisturizing Cream Beauty Bar Hand Soap Facial or Body, 4oz"
127389838887,42632,"Country of Origin",recommended,SELECTION_ONLY,SINGLE,244,"Afghanistan | Albania | Algeria | Andorra | Angola | Anguilla","ToolTreaux Unisex Large Leather Workshop Apron Full Body with Pockets"
127389838909,261068,"Country of Origin",recommended,SELECTION_ONLY,SINGLE,244,"Afghanistan | Albania | Algeria | Andorra | Angola | Anguilla","Marvel Ultimate Spider-Man Titan Hero Series Action Figure 12 Inch (2 Styles)"
127389857802,180506,"Vehicle Make",recommended,FREE_TEXT,SINGLE,244,"Abarth | AC | Acura | Airbus | Alfa Romeo | Allard","Kidplokio Kids Die Cast Toy Race Car Set Assorted Colors Boys Toys (6 Sizes)"
