fillability,category_id,aspect,mode,item_id,sku,name,approved_value,reviewer_notes,allowed_values,title
easy,20649,Pattern,FREE_TEXT,236167093641,26C-BLE-BEECHWOODUTENSILS-PARENT,"Beille Beech Wood and Silicone Kitchen Utensils Cooking Baking Supplies Home Essentials, Light Grey",,,"All-Over | Animal Print | Animal Theme | Argyle | Brush | Camouflage | Checked | Chevron | Colorblock | Cow Print | Crocodile Print | Dalmatian Print | Damask | Desert | Dotted | Fair Isle | Floral | Geometric | Gingham | Giraffe Print | Herringbone | Houndstooth | Ikat | Leaf Green | Leopard Pri...","Beille Beech Wood and Silicone Kitchen Utensils Cooking Supplies (Many Styles)"
easy,20649,Pattern,FREE_TEXT,236345031482,4SN-BLE-UTENSILSET-PARENT,"Beille Kitchen Gadgets Cooking Baking Supplies Meal Prep Tool Set Pastel",,,"All-Over | Animal Print | Animal Theme | Argyle | Brush | Camouflage | Checked | Chevron | Colorblock | Cow Print | Crocodile Print | Dalmatian Print | Damask | Desert | Dotted | Fair Isle | Floral | Geometric | Gingham | Giraffe Print | Herringbone | Houndstooth | Ikat | Leaf Green | Leopard Pri...","Beille Kitchen Gadgets Cooking Baking Supplies Meal Prep Tool Set Pastel"
easy,20649,Pattern,FREE_TEXT,364872869664,26C-COOKTOOLS-PARENT-GREY,"Beille Spoons Spatula Kitchen Utensils Set High Heat Resistance Spoon Ladle Spatula",,,"All-Over | Animal Print | Animal Theme | Argyle | Brush | Camouflage | Checked | Chevron | Colorblock | Cow Print | Crocodile Print | Dalmatian Print | Damask | Desert | Dotted | Fair Isle | Floral | Geometric | Gingham | Giraffe Print | Herringbone | Houndstooth | Ikat | Leaf Green | Leopard Pri...","Beille Grey Kitchen Utensils Set High Heat Resistance Spoon Ladle (Many Styles)"
easy,20649,Theme,FREE_TEXT,126440196718,4SN-BLE-WDNSPOONS-2PC-STD,"Beille Kitchen Bamboo Utensils Wooden Spoons Cooking Baking Accessories 2pc Set",,,"Abstract | Africa | Angel | Animals | Animation | Architecture & Cityscape | Arctic & Antarctic | Art | Australia | Baltic Sea | Bar & Club | Baseball | Basketball | Beach & Tropical | Beatles | Berlin | Bicycling | Billiards | Birds | Blueprints | Bodybuilding | Botanical | Bowling | Boxing | Br...","Beille 4pc Bamboo Kitchen Spoons Utensils Cooking Baking Accessories"
easy,20649,Theme,FREE_TEXT,236167093641,26C-BLE-BEECHWOODUTENSILS-PARENT,"Beille Beech Wood and Silicone Kitchen Utensils Cooking Baking Supplies Home Essentials, Light Grey",,,"Abstract | Africa | Angel | Animals | Animation | Architecture & Cityscape | Arctic & Antarctic | Art | Australia | Baltic Sea | Bar & Club | Baseball | Basketball | Beach & Tropical | Beatles | Berlin | Bicycling | Billiards | Birds | Blueprints | Bodybuilding | Botanical | Bowling | Boxing | Br...","Beille Beech Wood and Silicone Kitchen Utensils Cooking Supplies (Many Styles)"
easy,20649,Theme,FREE_TEXT,236345031482,4SN-BLE-UTENSILSET-PARENT,"Beille Kitchen Gadgets Cooking Baking Supplies Meal Prep Tool Set Pastel",,,"Abstract | Africa | Angel | Animals | Animation | Architecture & Cityscape | Arctic & Antarctic | Art | Australia | Baltic Sea | Bar & Club | Baseball | Basketball | Beach & Tropical | Beatles | Berlin | Bicycling | Billiards | Birds | Blueprints | Bodybuilding | Botanical | Bowling | Boxing | Br...","Beille Kitchen Gadgets Cooking Baking Supplies Meal Prep Tool Set Pastel"
easy,20649,Theme,FREE_TEXT,364872869664,26C-COOKTOOLS-PARENT-GREY,"Beille Spoons Spatula Kitchen Utensils Set High Heat Resistance Spoon Ladle Spatula",,,"Abstract | Africa | Angel | Animals | Animation | Architecture & Cityscape | Arctic & Antarctic | Art | Australia | Baltic Sea | Bar & Club | Baseball | Basketball | Beach & Tropical | Beatles | Berlin | Bicycling | Billiards | Birds | Blueprints | Bodybuilding | Botanical | Bowling | Boxing | Br...","Beille Grey Kitchen Utensils Set High Heat Resistance Spoon Ladle (Many Styles)"
easy,20649,Theme,FREE_TEXT,364909134364,26C-COOKTOOLS-PARENT,"Beille Spoons Spatula Kitchen Utensils Set High Heat Resistance Spoon Ladle Spatula",,,"Abstract | Africa | Angel | Animals | Animation | Architecture & Cityscape | Arctic & Antarctic | Art | Australia | Baltic Sea | Bar & Club | Baseball | Basketball | Beach & Tropical | Beatles | Berlin | Bicycling | Billiards | Birds | Blueprints | Bodybuilding | Botanical | Bowling | Boxing | Br...","Beille Kitchen Utensils High Heat Resistance Baking Cooking Tools (Many Styles)"
easy,20649,Theme,FREE_TEXT,365680010387,26C-LBLH-ACACIAWOODENUTENSILS-PARENT,"Labrea Life + Home Solid Acacia Wooden Kitchen Utensils Home Essentials (Assorted Styles and Packs)",,,"Abstract | Africa | Angel | Animals | Animation | Architecture & Cityscape | Arctic & Antarctic | Art | Australia | Baltic Sea | Bar & Club | Baseball | Basketball | Beach & Tropical | Beatles | Berlin | Bicycling | Billiards | Birds | Blueprints | Bodybuilding | Botanical | Bowling | Boxing | Br...","Labrea Life + Home Solid Acacia Wooden Kitchen Utensils (Many Styles and Packs)"
easy,20661,Character,FREE_TEXT,365879996342,4SN-BLE-2PCTERRYOVENMITTS-STD,"Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length (One Size Fits All)",,,"Batman | Elmo | Freddy Krueger | Jack Skellington | Maleficent | Mickey Mouse | Minnie Mouse | Spider-Man | Stitch | Thanos","Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length"
easy,20661,"Character Family",FREE_TEXT,365879996342,4SN-BLE-2PCTERRYOVENMITTS-STD,"Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length (One Size Fits All)",,,"Batman | Ben 10 | Benjamin Blümchen | Beyblade | Bibi & Tina | Bibi Blocksberg | Bob the Builder | Care Bears | Cars | Chuggington | Die Sendung mit der Maus | Disney | Doctor Who | Dora the Explorer | Fireman Sam | Gummi Bears | Hannah Montana | Harry Potter | Heidi | High School Musical | Maya ...","Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length"
easy,20661,Occasion,FREE_TEXT,365879996342,4SN-BLE-2PCTERRYOVENMITTS-STD,"Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length (One Size Fits All)",,,"Anniversary | Apology | Baby Shower | Bar Mitzvah | Birthday | Christmas | Congratulations | Easter | Engagement | Funeral | Get Well | Good Luck | Halloween | International Women's Day | Labor Day | Mother's Day | Multipurpose | New Home | Party | Retirement | Romance | Surprise | Sympathy | Tha...","Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length"
easy,20661,Theme,FREE_TEXT,365879996342,4SN-BLE-2PCTERRYOVENMITTS-STD,"Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length (One Size Fits All)",,,"Angels | Animals | Animals & Bugs | Ballerinas | Baseball | Basketball | Beach | Bee | Beetlejuice | Belle | Bird | Birthday & Occasions | Bohemian Fashion | Boxing | Butterflies | Cactus | Cars | Cartoons | Cats & Kittens | Chinese Fashion | Christmas | Christmas Train | Christmas Tree | Circus ...","Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length"
easy,20664,Character,FREE_TEXT,127389857868,4SN-BLE-5PCCOTTONDISHTOWELS-PARENT,"Beille 5pc 100% Cotton Oversized Dish Towel Set Kitchen Accessories, 28 x 22 Inches (3 Colors)",,,"Batman | Elmo | Freddy Krueger | Jack Skellington | Maleficent | Mickey Mouse | Minnie Mouse | Spider-Man | Stitch | Thanos","Beille 5pc 100% Cotton Oversized Dish Towel Set Kitchen Accessories (3 Colors)"
easy,20664,Character,FREE_TEXT,127877523832,4SN-BLE-BLUEDISHCLOTHSET-10PK-STD,"Beille 100% Cotton Kitchen Dish Cloths, Machine Washable Reusable Towels, 10pk (Assorted Blue Colors and Patterns)",,,"Batman | Elmo | Freddy Krueger | Jack Skellington | Maleficent | Mickey Mouse | Minnie Mouse | Spider-Man | Stitch | Thanos","Beille 100% Cotton Kitchen Dish Cloths, Machine Washable Reusable Towels, 10pk"
easy,20664,Character,FREE_TEXT,365879950526,4SN-BLE-4PCTERRYTOWELS-PARENT,"Beille 4pc 100% Cotton Terry Classic Windowpane Dish Towels Set, 26.5 x 16 inches (2 Colors)",,,"Batman | Elmo | Freddy Krueger | Jack Skellington | Maleficent | Mickey Mouse | Minnie Mouse | Spider-Man | Stitch | Thanos","Beille 4pc 100% Cotton Terry Classic Windowpane Dish Towels Set (2 Colors)"
easy,20664,Character,FREE_TEXT,366424712404,4SN-BLE-PERITEATOWELS-5PK-STD,"Beille 100% Cotton Kitchen Dish Cloth and Tea Towels Set, Machine Washable (Assorted Soft Blue Colors and Patterns), 5pk",,,"Batman | Elmo | Freddy Krueger | Jack Skellington | Maleficent | Mickey Mouse | Minnie Mouse | Spider-Man | Stitch | Thanos","Beille 100% Cotton Kitchen Dish Cloth and Tea Towels Set, Machine Washable, 5pk"
easy,20664,"Character Family",FREE_TEXT,127389857868,4SN-BLE-5PCCOTTONDISHTOWELS-PARENT,"Beille 5pc 100% Cotton Oversized Dish Towel Set Kitchen Accessories, 28 x 22 Inches (3 Colors)",,,"Batman | Ben 10 | Benjamin Blümchen | Beyblade | Bibi & Tina | Bibi Blocksberg | Bob the Builder | Care Bears | Cars | Chuggington | Die Sendung mit der Maus | Disney | Doctor Who | Dora the Explorer | Fireman Sam | Gummi Bears | Hannah Montana | Harry Potter | Heidi | High School Musical | Maya ...","Beille 5pc 100% Cotton Oversized Dish Towel Set Kitchen Accessories (3 Colors)"
easy,20664,"Character Family",FREE_TEXT,127877523832,4SN-BLE-BLUEDISHCLOTHSET-10PK-STD,"Beille 100% Cotton Kitchen Dish Cloths, Machine Washable Reusable Towels, 10pk (Assorted Blue Colors and Patterns)",,,"Batman | Ben 10 | Benjamin Blümchen | Beyblade | Bibi & Tina | Bibi Blocksberg | Bob the Builder | Care Bears | Cars | Chuggington | Die Sendung mit der Maus | Disney | Doctor Who | Dora the Explorer | Fireman Sam | Gummi Bears | Hannah Montana | Harry Potter | Heidi | High School Musical | Maya ...","Beille 100% Cotton Kitchen Dish Cloths, Machine Washable Reusable Towels, 10pk"
easy,20664,"Character Family",FREE_TEXT,365879950526,4SN-BLE-4PCTERRYTOWELS-PARENT,"Beille 4pc 100% Cotton Terry Classic Windowpane Dish Towels Set, 26.5 x 16 inches (2 Colors)",,,"Batman | Ben 10 | Benjamin Blümchen | Beyblade | Bibi & Tina | Bibi Blocksberg | Bob the Builder | Care Bears | Cars | Chuggington | Die Sendung mit der Maus | Disney | Doctor Who | Dora the Explorer | Fireman Sam | Gummi Bears | Hannah Montana | Harry Potter | Heidi | High School Musical | Maya ...","Beille 4pc 100% Cotton Terry Classic Windowpane Dish Towels Set (2 Colors)"
easy,20664,"Character Family",FREE_TEXT,366424712404,4SN-BLE-PERITEATOWELS-5PK-STD,"Beille 100% Cotton Kitchen Dish Cloth and Tea Towels Set, Machine Washable (Assorted Soft Blue Colors and Patterns), 5pk",,,"Batman | Ben 10 | Benjamin Blümchen | Beyblade | Bibi & Tina | Bibi Blocksberg | Bob the Builder | Care Bears | Cars | Chuggington | Die Sendung mit der Maus | Disney | Doctor Who | Dora the Explorer | Fireman Sam | Gummi Bears | Hannah Montana | Harry Potter | Heidi | High School Musical | Maya ...","Beille 100% Cotton Kitchen Dish Cloth and Tea Towels Set, Machine Washable, 5pk"
easy,20664,Pattern,FREE_TEXT,127389857868,4SN-BLE-5PCCOTTONDISHTOWELS-PARENT,"Beille 5pc 100% Cotton Oversized Dish Towel Set Kitchen Accessories, 28 x 22 Inches (3 Colors)",,,"Abstract | Animal Print | Birds | British Flag | Buffalo Check | Checked | Chevron | Chicken | Circles | Crocheted | Dotted | Fish | Flag Print | Flamingo | Floral | Fruit | Geometric | Gingham | Glitter | Hearts | Hemstitch | Jacquard | Mandala | Nature Print | Paisley | Patchwork | Pictorial | ...","Beille 5pc 100% Cotton Oversized Dish Towel Set Kitchen Accessories (3 Colors)"
easy,20664,Theme,FREE_TEXT,127389857868,4SN-BLE-5PCCOTTONDISHTOWELS-PARENT,"Beille 5pc 100% Cotton Oversized Dish Towel Set Kitchen Accessories, 28 x 22 Inches (3 Colors)",,,"Angels | Animals | Animals & Bugs | Ballerinas | Baseball | Basketball | Beach | Bee | Beetlejuice | Belle | Bird | Birthday & Occasions | Bohemian Fashion | Boxing | Butterflies | Cactus | Cars | Cartoons | Cats & Kittens | Chinese Fashion | Christmas | Christmas Train | Christmas Tree | Circus ...","Beille 5pc 100% Cotton Oversized Dish Towel Set Kitchen Accessories (3 Colors)"
easy,20664,Theme,FREE_TEXT,365879950526,4SN-BLE-4PCTERRYTOWELS-PARENT,"Beille 4pc 100% Cotton Terry Classic Windowpane Dish Towels Set, 26.5 x 16 inches (2 Colors)",,,"Angels | Animals | Animals & Bugs | Ballerinas | Baseball | Basketball | Beach | Bee | Beetlejuice | Belle | Bird | Birthday & Occasions | Bohemian Fashion | Boxing | Butterflies | Cactus | Cars | Cartoons | Cats & Kittens | Chinese Fashion | Christmas | Christmas Train | Christmas Tree | Circus ...","Beille 4pc 100% Cotton Terry Classic Windowpane Dish Towels Set (2 Colors)"
easy,20688,Character,FREE_TEXT,127389857823,FLL-BOSDTBO-L375LD5-BLCK,"Battle Round Personal Bottle Opener Stealth Key Chain",,,"Abbey Bominable | Clawful","Battle Round Personal Bottle Opener Stealth Key Chain"
easy,20688,Character,FREE_TEXT,236345160652,SON-JAROPENER-BJ094,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool",,,"Abbey Bominable | Clawful","Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
easy,20688,"Character Family",FREE_TEXT,127389857823,FLL-BOSDTBO-L375LD5-BLCK,"Battle Round Personal Bottle Opener Stealth Key Chain",,,"101 Dalmatians | Spider-Man | Sports | Star Wars","Battle Round Personal Bottle Opener Stealth Key Chain"
easy,20688,"Character Family",FREE_TEXT,236345160652,SON-JAROPENER-BJ094,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool",,,"101 Dalmatians | Spider-Man | Sports | Star Wars","Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
easy,20688,Occasion,FREE_TEXT,127389857823,FLL-BOSDTBO-L375LD5-BLCK,"Battle Round Personal Bottle Opener Stealth Key Chain",,,"All Occasions | Birthday | Christmas | Halloween | Wedding","Battle Round Personal Bottle Opener Stealth Key Chain"
easy,20688,Occasion,FREE_TEXT,236345160652,SON-JAROPENER-BJ094,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool",,,"All Occasions | Birthday | Christmas | Halloween | Wedding","Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
easy,20688,Style,FREE_TEXT,127389857823,FLL-BOSDTBO-L375LD5-BLCK,"Battle Round Personal Bottle Opener Stealth Key Chain",,,"Animal Print | Antique | Art Deco | Baroque/Rococo | Braided | Colonial | Contemporary | Country | Farmhouse | French Country | Fun & Curiosity | Gothic | Holiday | Mediterranean | Modern | Nautical | Pop Art | Queen Anne | Renaissance | Romanticism | Scandinavian | Smooth | Traditional | Vintage...","Battle Round Personal Bottle Opener Stealth Key Chain"
easy,20688,Style,FREE_TEXT,236345160652,SON-JAROPENER-BJ094,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool",,,"Animal Print | Antique | Art Deco | Baroque/Rococo | Braided | Colonial | Contemporary | Country | Farmhouse | French Country | Fun & Curiosity | Gothic | Holiday | Mediterranean | Modern | Nautical | Pop Art | Queen Anne | Renaissance | Romanticism | Scandinavian | Smooth | Traditional | Vintage...","Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
easy,20688,Theme,FREE_TEXT,127389857823,FLL-BOSDTBO-L375LD5-BLCK,"Battle Round Personal Bottle Opener Stealth Key Chain",,,"Wild Animals","Battle Round Personal Bottle Opener Stealth Key Chain"
easy,20688,Theme,FREE_TEXT,236345160652,SON-JAROPENER-BJ094,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool",,,"Wild Animals","Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
easy,20695,Character,FREE_TEXT,236345056396,SON-ASRO-ENAMELCOFFEEMUG-BLU,"ASR Outdoor 11.75oz Stainless Steel and Enamel Coffee Mug Camping Essentials, Classic Speckled Blue",,,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft | Al Pacino | Arcanine | Ariel | Articuno | Audrey Hepburn | Audrey Hepburn in Breakfast at Tiffany's Barbie | Aurora | Avea Trotter | Axle Accelerator | Bambi | Barbie | Barbie as Dorothy | Barbie as Maria | Barney Stormin | Batgirl Ba...","ASR Outdoor 11.75oz Stainless Steel and Enamel Coffee Mug Camping Essentials, Cl"
easy,20695,Character,FREE_TEXT,365920250803,4SN-BLE-17OZCOFFEEMUGS-PARENT,"Beille 17oz Stoneware Terracotta Coffee Mugs Farmhouse Decor Kitchen Essentials (4 Colors)",,,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft | Al Pacino | Arcanine | Ariel | Articuno | Audrey Hepburn | Audrey Hepburn in Breakfast at Tiffany's Barbie | Aurora | Avea Trotter | Axle Accelerator | Bambi | Barbie | Barbie as Dorothy | Barbie as Maria | Barney Stormin | Batgirl Ba...","Beille 17oz Stoneware Terracotta Coffee Mug Farmhouse Decor Kitchen (4 Colors)"
easy,20695,"Character Family",FREE_TEXT,236345056396,SON-ASRO-ENAMELCOFFEEMUG-BLU,"ASR Outdoor 11.75oz Stainless Steel and Enamel Coffee Mug Camping Essentials, Classic Speckled Blue",,,"101 Dalmatians | A Bug's Life | Aladdin | Angry Birds | Animaniacs | Arthur | Backyardigans | Bambi | Barbie | Barney & Friends | Batman | Beauty and the Beast | Ben 10 | Benjamin Blümchen | Beyblade | Bibi & Tina | Bibi Blocksberg | Big Hero 6 | Blue's Clues | Bob the Builder | Brother Bear | Ca...","ASR Outdoor 11.75oz Stainless Steel and Enamel Coffee Mug Camping Essentials, Cl"
easy,20695,"Character Family",FREE_TEXT,365920250803,4SN-BLE-17OZCOFFEEMUGS-PARENT,"Beille 17oz Stoneware Terracotta Coffee Mugs Farmhouse Decor Kitchen Essentials (4 Colors)",,,"101 Dalmatians | A Bug's Life | Aladdin | Angry Birds | Animaniacs | Arthur | Backyardigans | Bambi | Barbie | Barney & Friends | Batman | Beauty and the Beast | Ben 10 | Benjamin Blümchen | Beyblade | Bibi & Tina | Bibi Blocksberg | Big Hero 6 | Blue's Clues | Bob the Builder | Brother Bear | Ca...","Beille 17oz Stoneware Terracotta Coffee Mug Farmhouse Decor Kitchen (4 Colors)"
easy,20695,"Number of Items in Set",FREE_TEXT,236345056396,SON-ASRO-ENAMELCOFFEEMUG-BLU,"ASR Outdoor 11.75oz Stainless Steel and Enamel Coffee Mug Camping Essentials, Classic Speckled Blue",,,"Two-Piece | Three-Piece | Four-Piece | Five-Piece | Six-Piece | Seven-Piece | Eight-Piece","ASR Outdoor 11.75oz Stainless Steel and Enamel Coffee Mug Camping Essentials, Cl"
easy,20695,Pattern,FREE_TEXT,365920250803,4SN-BLE-17OZCOFFEEMUGS-PARENT,"Beille 17oz Stoneware Terracotta Coffee Mugs Farmhouse Decor Kitchen Essentials (4 Colors)",,,"Abstract | Animal Print | British Flag | Camouflage | Checked | Circles | Dotted | Dusk | Flag Print | Floral | Florence | Geometric | Gingham | Hearts | Leopard Print | Nature Print | Novelty | Ombré | Paisley | Patchwork | Pictorial | Plaid | Polka Dot | Solid Color | Spotted | Stripes | Tie Dy...","Beille 17oz Stoneware Terracotta Coffee Mug Farmhouse Decor Kitchen (4 Colors)"
easy,20696,Character,FREE_TEXT,127410844912,4SN-BLE-WHISKEYGLASSES-PARENT,"Beille 10.82oz Whiskey Glasses Old Fashioned Glass Barware Kitchen Essentials Home Décor (Assorted Pack Sizes)",,,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft | Al Pacino | Arcanine | Ariel | Articuno | Audrey Hepburn | Audrey Hepburn in Breakfast at Tiffany's Barbie | Aurora | Avea Trotter | Axle Accelerator | Bambi | Barbie | Barbie as Dorothy | Barbie as Maria | Barney Stormin | Batgirl Ba...","Beille 10.82oz Whiskey Glasses Old Fashioned Glass Barware (Many Pack Sizes)"
easy,20696,Character,FREE_TEXT,127417945230,4SN-BLE-COUPEGLASSES-PARENT,"Beille 8.5oz Classic Coupe Glasses Dishwasher Safe Crystal Style Glassware for Champagne, Martinis and Craft Cocktails (Assorted Pack Sizes)",,,"Abbey Bominable | Acer | Aladdin | Alakazam | Allan | Al Oft | Al Pacino | Arcanine | Ariel | Articuno | Audrey Hepburn | Audrey Hepburn in Breakfast at Tiffany's Barbie | Aurora | Avea Trotter | Axle Accelerator | Bambi | Barbie | Barbie as Dorothy | Barbie as Maria | Barney Stormin | Batgirl Ba...","Beille 8.5oz Classic Coupe Glasses Dishwasher Safe Glassware (3 Pack Sizes)"
